cluster_id,cluster_total_pagerank,total_road_travel_time,total_road_number,cluster_attractiveness,Normalized_attractiveness,variance
2360,0.28606,25,1,0.0114424,0.05098914,0
2361,0.5412,33,1,0.0164,0.073080988,0
2362,0.16836,23,1,0.00732,0.032619075,0
2363,0,5,1,0,0,0
2364,0.008269998,33,1,0.000250606,0.00111674,0
2365,0.37303999,23,1,0.01621913,0.072275002,0
2366,0.328910015,35,1,0.009397429,0.041876426,0
2367,0.60088,20,1,0.030044,0.133880804,0
2368,0.24362,50,1,0.0048724,0.021712183,0
2369,0.097459985,35,1,0.002784571,0.012408488,0
2370,0.18269,50,1,0.0036538,0.016281909,0
2371,0.489529984,32,1,0.015297812,0.068169464,0
2372,0.026120003,19,1,0.001374737,0.006126045,0
2373,0.006089996,22,1,0.000276818,0.001233545,0
2374,0.00058,50,1,0.0000116,5.16914E-05,0
2375,0.01390002,57,1,0.00024386,0.001086679,0
2376,0.004330003,23,1,0.000188261,0.000838921,0
2377,0,22,1,0,0,0
2378,0,91,1,0,0,0
2379,0,67,1,0,0,0
2380,0.04446,20,1,0.002223,0.009906039,0
2381,0,5,1,0,0,0
2382,0,10,1,0,0,0
2383,0.02030004,120,1,0.000169167,0.000753835,0
2384,0.0002,25,1,0.000008,3.56493E-05,0
2385,0.000959998,37,1,2.59E-05,0.000115619,0
2386,0.01053,25,1,0.0004212,0.001876934,0
2387,0.00181,25,1,0.0000724,0.000322626,0
2388,0.015320004,29,1,0.000528276,0.002354081,0
2389,0.00087,25,1,0.0000348,0.000155074,0
2390,0.0002,25,1,0.000008,3.56493E-05,0
2391,0.02806999,65,1,0.000431846,0.001924374,0
2392,0.001480003,7,1,0.000211429,0.000942161,0
2393,0.0002,26,1,7.69E-06,3.42781E-05,0
2394,0.00131,8,1,0.00016375,0.000729696,0
2395,0,7,1,0,0,0
2396,0.017870004,18,1,0.000992778,0.004423975,0
2397,0.008620002,6,1,0.001436667,0.006402015,0
2398,0.06665,16,1,0.004165625,0.018562682,0
2399,0.007219998,18,1,0.000401111,0.001787414,0
2400,0.000409999,26,1,1.58E-05,7.027E-05,0
2401,0.00285999,21,1,0.00013619,0.000606884,0
2402,0.002169999,26,1,8.35E-05,0.000371918,0
2403,0.002760001,33,1,8.36E-05,0.000372697,0
2404,0.021629998,26,1,0.000831923,0.00370718,0
2405,0.008979984,48,1,0.000187083,0.000833671,0
2406,0.044659997,23,1,0.001941739,0.008652695,0
2407,0.007829998,79,1,9.91E-05,0.000441667,0
2408,0.002820012,26,1,0.000108462,0.000483324,0
2409,0.027300011,23,1,0.001186957,0.005289268,0
2410,0.02711999,23,1,0.00117913,0.005254389,0
2411,0.019270016,32,1,0.000602188,0.002683445,0
2412,0.044110016,32,1,0.001378438,0.006142537,0
2413,0,23,1,0,0,0
2414,0.00528,22,1,0.00024,0.001069478,0
2415,0.001210002,81,1,1.49E-05,6.65674E-05,0
2416,0.016279993,41,1,0.000397073,0.00176942,0
2417,0.0002,22,1,9.09E-06,4.05105E-05,0
2418,0.014260008,21,1,0.000679048,0.003025945,0
2419,0.000340001,21,1,1.62E-05,7.21474E-05,0
2420,0.006839976,66,1,0.000103636,0.000461818,0
2421,0.0002,22,1,9.09E-06,4.05105E-05,0
2422,0.001290001,22,1,5.86E-05,0.000261293,0
2423,0.084419972,91,1,0.000927692,0.004133942,0
2424,0.003760002,91,1,4.13E-05,0.000184123,0
2425,0.0002,22,1,9.09E-06,4.05105E-05,0
2426,0,22,1,0,0,0
2427,0.024669972,74,1,0.000333378,0.001485585,0
2428,0.011080008,24,1,0.000461667,0.002057261,0
2429,0,13,1,0,0,0
2430,0.00023,24,1,9.58E-06,4.27048E-05,0
2431,0.00066,22,1,0.00003,0.000133685,0
2432,0.00037,22,1,1.68E-05,7.49446E-05,0
2433,0.000469999,22,1,2.14E-05,9.51996E-05,0
2434,0.0002,29,1,6.90E-06,3.07321E-05,0
2435,0,23,1,0,0,0
2436,0.00066,22,1,0.00003,0.000133685,0
2437,0.003519999,21,1,0.000167619,0.000746937,0
2438,0.003130001,23,1,0.000136087,0.000606425,0
2439,0,21,1,0,0,0
2440,0.0002,44,1,4.55E-06,2.02552E-05,0
2441,0.011809992,24,1,0.000492083,0.002192799,0
2442,0,33,1,0,0,0
2443,0,41,1,0,0,0
2444,0.114300004,91,1,0.001256044,0.00559713,0
2445,0.000970001,24,1,4.04E-05,0.000180103,0
2446,0.032520003,37,1,0.000878919,0.003916602,0
2447,0.00073,91,1,8.02E-06,3.57472E-05,0
2448,0.0002,24,1,8.33E-06,3.71346E-05,0
2449,0.03553,25,1,0.0014212,0.006333091,0
2450,0.001950001,82,1,2.38E-05,0.00010597,0
2451,0,21,1,0,0,0
2452,0.000719999,23,1,3.13E-05,0.000139497,0
2453,0.0002,22,1,9.09E-06,4.05105E-05,0
2454,0.006410008,23,1,0.000278696,0.001241913,0
2455,0.0002,58,1,3.45E-06,1.53661E-05,0
2456,0.0002,19,1,1.05E-05,4.69069E-05,0
2457,0,22,1,0,0,0
2458,0,23,1,0,0,0
2459,0.0002,110,1,1.82E-06,8.1021E-06,0
2460,0,23,1,0,0,0
2461,0.0002,23,1,8.70E-06,3.87492E-05,0
2462,0.0011,23,1,4.78E-05,0.000213121,0
2463,0.003190008,23,1,0.000138696,0.000618051,0
2464,0,35,1,0,0,0
2465,0.0002,23,1,8.70E-06,3.87492E-05,0
2466,0.000899999,46,1,1.96E-05,8.71856E-05,0
2467,0.004100003,23,1,0.000178261,0.000794359,0
2468,0.0002,22,1,9.09E-06,4.05105E-05,0
2469,0.0002,64,1,3.13E-06,1.39255E-05,0
2470,0,27,1,0,0,0
2471,0.0002,46,1,4.35E-06,1.93746E-05,0
2472,0,22,1,0,0,0
2473,0.0002,22,1,9.09E-06,4.05105E-05,0
2474,0.0002,55,1,3.64E-06,1.62042E-05,0
2475,0,22,1,0,0,0
2476,0,22,1,0,0,0
2477,0,42,1,0,0,0
2478,0,22,1,0,0,0
2479,0,19,1,0,0,0
2480,0,46,1,0,0,0
2481,0,49,1,0,0,0
2482,0,15,1,0,0,0
2483,0.00156,17,1,9.18E-05,0.000408918,0
2484,0.0002,19,1,1.05E-05,4.69069E-05,0
2485,0.0004,27,1,1.48E-05,6.60171E-05,0
2486,0.0002,11,1,1.82E-05,8.1021E-05,0
2487,0,23,1,0,0,0
2488,0.00029,107,1,2.71E-06,1.20774E-05,0
2489,0.0002,26,1,7.69E-06,3.42781E-05,0
2490,0,23,1,0,0,0
2491,0.0002,64,1,3.13E-06,1.39255E-05,0
2492,0,24,1,0,0,0
2493,0.0002,54,1,3.70E-06,1.65043E-05,0
2494,0,24,1,0,0,0
2495,0.000759999,34,1,2.24E-05,9.9608E-05,0
2496,0,6,1,0,0,0
2497,0,21,1,0,0,0
2498,0,36,1,0,0,0
2499,0,39,1,0,0,0
2500,0.0002,26,1,7.69E-06,3.42781E-05,0
2501,0,39,1,0,0,0
2502,0,9,1,0,0,0
2503,0.0002,22,1,9.09E-06,4.05105E-05,0
2504,0.0002,22,1,9.09E-06,4.05105E-05,0
2505,0.0002,75,1,2.67E-06,1.18831E-05,0
2506,0,21,1,0,0,0
2507,0.0002,42,1,4.76E-06,2.12198E-05,0
2508,0.00053,20,1,0.0000265,0.000118088,0
2509,0.0002,31,1,6.45E-06,2.87494E-05,0
2510,0,22,1,0,0,0
2511,0,20,1,0,0,0
2512,0.0002,78,1,2.56E-06,1.1426E-05,0
2513,0,22,1,0,0,0
2514,0.0002,22,1,9.09E-06,4.05105E-05,0
2515,0,78,1,0,0,0
2516,0,22,1,0,0,0
2517,0,69,1,0,0,0
2518,0,23,1,0,0,0
2519,0,22,1,0,0,0
2520,0.0002,78,1,2.56E-06,1.1426E-05,0
2521,0.0002,23,1,8.70E-06,3.87492E-05,0
2522,0.0002,69,1,2.90E-06,1.29164E-05,0
2523,0,23,1,0,0,0
2524,0.004239994,22,1,0.000192727,0.000858822,0
2525,0,24,1,0,0,0
2526,0,37,1,0,0,0
2527,0.000940001,23,1,4.09E-05,0.000182121,0
2528,0.0002,24,1,8.33E-06,3.71346E-05,0
2529,0.0002,24,1,8.33E-06,3.71346E-05,0
2530,0.00034,32,1,1.06E-05,4.73467E-05,0
2531,0.00026,28,1,9.29E-06,4.13786E-05,0
2532,0,20,1,0,0,0
2533,0.0002,31,1,6.45E-06,2.87494E-05,0
2534,0,25,1,0,0,0
2535,0.00046,69,1,6.67E-06,2.97077E-05,0
2536,0,21,1,0,0,0
2537,0.0002,20,1,1.00E-05,4.45616E-05,0
2538,0.0002,70,1,2.86E-06,1.27319E-05,0
2539,0,21,1,0,0,0
2540,0.0002,21,1,9.52E-06,4.24396E-05,0
2541,0.00025,78,1,3.21E-06,1.42826E-05,0
2542,0.0002,22,1,9.09E-06,4.05105E-05,0
2543,0.0002,78,1,2.56E-06,1.1426E-05,0
2544,0.00021,21,1,0.00001,4.45616E-05,0
2545,0.0002,69,1,2.90E-06,1.29164E-05,0
2546,0.0002,78,1,2.56E-06,1.1426E-05,0
2547,0.0002,22,1,9.09E-06,4.05105E-05,0
2548,0.0002,24,1,8.33E-06,3.71346E-05,0
2549,0.0002,25,1,0.000008,3.56493E-05,0
2550,0.0002,24,1,8.33E-06,3.71346E-05,0
2551,0,79,1,0,0,0
2552,0.0002,44,1,4.55E-06,2.02552E-05,0
2553,0,25,1,0,0,0
2554,0,22,1,0,0,0
2555,0,23,1,0,0,0
2556,0.00363,22,1,0.000165,0.000735266,0
2557,0,78,1,0,0,0
2558,0.0002,70,1,2.86E-06,1.27319E-05,0
2559,0.00109,23,1,4.74E-05,0.000211183,0
2560,0,21,1,0,0,0
2561,0.000250001,21,1,1.19E-05,5.30497E-05,0
2562,0.001019998,78,1,1.31E-05,5.82727E-05,0
2563,0.00207,24,1,0.00008625,0.000384344,0
2564,0,16,1,0,0,0
2565,0,7,1,0,0,0
2566,0,44,1,0,0,0
2567,0,12,1,0,0,0
2568,0,23,1,0,0,0
2569,0,7,1,0,0,0
2570,0.01375,55,1,0.00025,0.001114039,0
2571,0.012080006,132,1,9.15E-05,0.000407806,0
2572,0,55,1,0,0,0
2573,0,55,1,0,0,0
2574,0.003280001,45,1,7.29E-05,0.000324804,0
2575,0.0002,55,1,3.64E-06,1.62042E-05,0
2576,0.004299998,54,1,7.96E-05,0.000354842,0
2577,0.0002,102,1,1.96E-06,8.73755E-06,0
2578,0,54,1,0,0,0
2579,0.00031,20,1,0.0000155,6.90704E-05,0
2580,0.001100002,36,1,3.06E-05,0.000136161,0
2581,0.004930002,21,1,0.000234762,0.001046137,0
2582,0.0011,5,1,0.00022,0.000980355,0
2583,0.00055,22,1,0.000025,0.000111404,0
2584,0.009040005,39,1,0.000231795,0.001032915,0
2585,0.001840003,11,1,0.000167273,0.000745395,0
2586,0,39,1,0,0,0
2587,0.04952001,30,1,0.001650667,0.007355633,0
2588,0.01755,25,1,0.000702,0.003128223,0
2589,0.008310016,32,1,0.000259688,0.001157211,0
2590,0.00037,38,1,9.74E-06,4.33889E-05,0
2591,0.0002,8,1,2.50E-05,0.000111404,0
2592,0.00147,21,1,0.00007,0.000311931,0
2593,0,11,1,0,0,0
2594,0.001699999,22,1,7.73E-05,0.000344339,0
2595,0,33,1,0,0,0
2596,0.113740001,29,1,0.003922069,0.017477358,0
2597,0.065610012,78,1,0.000841154,0.003748315,0
2598,0.0002,49,1,4.08E-06,1.81884E-05,0
2599,0.003640006,17,1,0.000214118,0.000954144,0
2600,0.01274,20,1,0.000637,0.002838573,0
2601,0.00408,15,1,0.000272,0.001212075,0
2602,0.05376998,44,1,0.001222045,0.005445625,0
2603,0.044940016,44,1,0.001021364,0.004551359,0
2604,0.00115,27,1,4.26E-05,0.000189799,0
2605,0.003309995,13,1,0.000254615,0.001134605,0
2606,0.005210001,27,1,0.000192963,0.000859874,0
2607,0.025059996,9,1,0.002784444,0.012407922,0
2608,0.006130005,35,1,0.000175143,0.000780465,0
2609,0.02706997,61,1,0.00044377,0.001977509,0
2610,0.001509999,26,1,5.81E-05,0.0002588,0
2611,0.00155,33,1,4.70E-05,0.000209304,0
2612,0.018669997,29,1,0.000643793,0.002868843,0
2613,0.251279996,53,1,0.004741132,0.021127232,0
2614,0.00438,15,1,0.000292,0.001301198,0
2615,0.016290016,32,1,0.000509063,0.002268465,0
2616,0.037049994,29,1,0.001277586,0.005693125,0
2617,0.003540012,28,1,0.000126429,0.000563388,0
2618,0.029699992,28,1,0.001060714,0.004726709,0
2619,0.00622998,45,1,0.000138444,0.000616928,0
2620,0.003589992,28,1,0.000128214,0.000571342,0
2621,0.015439996,52,1,0.000296923,0.001323136,0
2622,0.023569992,24,1,0.000982083,0.004376317,0
2623,0.00586,77,1,7.61E-05,0.000339131,0
2624,0.0002,49,1,4.08E-06,1.81884E-05,0
2625,0.012589992,24,1,0.000524583,0.002337625,0
2626,0.0002,11,1,1.82E-05,8.1021E-05,0
2627,0.030489993,27,1,0.001129259,0.005032156,0
2628,0.021440012,44,1,0.000487273,0.002171365,0
2629,0,22,1,0,0,0
2630,0.005779992,23,1,0.000251304,0.00111985,0
2631,0,29,1,0,0,0
2632,0.00025,51,1,4.90E-06,2.18439E-05,0
2633,0.0002,79,1,2.53E-06,1.12814E-05,0
2634,0.083890002,21,1,0.003994762,0.01780129,0
2635,0.001780002,54,1,3.30E-05,0.000146888,0
2636,0.027309992,19,1,0.001437368,0.006405139,0
2637,0.010150002,54,1,0.000187963,0.000837593,0
2638,0.0002,49,1,4.08E-06,1.81884E-05,0
2639,0.0002,23,1,8.70E-06,3.87492E-05,0
2640,0.001900002,41,1,4.63E-05,0.000206505,0
2641,0.00366,20,1,0.000183,0.000815477,0
2642,0.043070091,213,1,0.000202207,0.000901066,0
2643,0,3,1,0,0,0
2644,0.002519996,185,1,1.36E-05,6.07E-05,0
2645,0.001789998,79,1,2.27E-05,0.000100969,0
2646,0.001740001,28,1,6.21E-05,0.000276919,0
2647,0.000790001,31,1,2.55E-05,0.00011356,0
2648,0.005719997,84,1,6.81E-05,0.000303443,0
2649,0.001229999,19,1,6.47E-05,0.000288477,0
2650,0.0002,23,1,8.70E-06,3.87492E-05,0
2651,0.0002,84,1,2.38E-06,1.06099E-05,0
2652,0,19,1,0,0,0
2653,0.03659001,30,1,0.001219667,0.005435029,0
2654,0.00054,24,1,0.0000225,0.000100264,0
2655,0.0002,30,1,6.67E-06,2.97077E-05,0
2656,0.0002,30,1,6.67E-06,2.97077E-05,0
2657,0,7,1,0,0,0
2658,0.00048,10,1,4.80E-05,0.000213896,0
2659,0.115549999,23,1,0.005023913,0.022387349,0
2660,0.00055,70,1,7.86E-06,3.50127E-05,0
2661,0.0002,46,1,4.35E-06,1.93746E-05,0
2662,0.0002,27,1,7.41E-06,3.30086E-05,0
2663,0.00031,47,1,6.60E-06,2.93917E-05,0
2664,0.0002,56,1,3.57E-06,1.59149E-05,0
2665,0.019469985,47,1,0.000414255,0.001845986,0
2666,0.001760001,73,1,2.41E-05,0.000107436,0
2667,0.00058,20,1,0.000029,0.000129229,0
2668,0.0002,27,1,7.41E-06,3.30086E-05,0
2669,0.00036,56,1,6.43E-06,2.86467E-05,0
2670,0,20,1,0,0,0
2671,0.003480001,46,1,7.57E-05,0.000337118,0
2672,0.001680001,34,1,4.94E-05,0.000220187,0
2673,0.006450016,32,1,0.000201563,0.000898197,0
2674,0.002,25,1,0.00008,0.000356493,0
2675,0,46,1,0,0,0
2676,0.01929,20,1,0.0009645,0.004297964,0
2677,0.004519998,14,1,0.000322857,0.001438702,0
2678,0.0002,11,1,1.82E-05,8.1021E-05,0
2679,0.01354999,23,1,0.00058913,0.002625256,0
2680,0.00460999,22,1,0.000209545,0.000933766,0
2681,0.04663999,157,1,0.00029707,0.001323791,0
2682,0.32399,20,1,0.0161995,0.072187528,0
2683,0.126740016,158,1,0.000802152,0.003574516,0
2684,0.209840009,19,1,0.011044211,0.049214747,0
2685,0.088800014,82,1,0.001082927,0.004825694,0
2686,0.000379999,24,1,1.58E-05,7.05557E-05,0
2687,0.012399998,26,1,0.000476923,0.002125244,0
2688,0.00122,19,1,6.42E-05,0.000286132,0
2689,0.130110007,31,1,0.004197097,0.018702926,0
2690,0.011569992,28,1,0.000413214,0.001841347,0
2691,0.013930002,54,1,0.000257963,0.001149524,0
2692,0.012859994,59,1,0.000217966,0.000971291,0
2693,0.023269988,28,1,0.000831071,0.003703384,0
2694,0.02141998,58,1,0.00036931,0.001645704,0
2695,0.13282,29,1,0.00458,0.020409203,0
2696,0.002899998,6,1,0.000483333,0.002153808,0
2697,0.16485,30,1,0.005495,0.024486587,0
2698,0.079920025,53,1,0.001507925,0.006719552,0
2699,0.0267,30,1,0.00089,0.00396598,0
2700,0.00199,29,1,6.86E-05,0.000305785,0
2701,0.244179999,21,1,0.011627619,0.051814505,0
2702,0.14421996,90,1,0.001602444,0.007140743,0
2703,0.09875998,82,1,0.00120439,0.005366952,0
2704,0.157770005,29,1,0.005440345,0.024243036,0
2705,0.26066998,158,1,0.00164981,0.007351814,0
2706,0.425649994,29,1,0.014677586,0.065405639,0
2707,0.57157002,159,1,0.00359478,0.016018907,0
2708,0.21793,19,1,0.01147,0.05111213,0
2709,0.05685999,30,1,0.001895333,0.008445903,0
2710,0.21834,160,1,0.001364625,0.006080984,0
2711,0.10731998,68,1,0.001578235,0.007032864,0
2712,0.123410008,31,1,0.003980968,0.017739822,0
2713,0.038690015,31,1,0.001248065,0.005561575,0
2714,0.019359998,14,1,0.001382857,0.006162229,0
2715,0.12179001,30,1,0.004059667,0.018090517,0
2716,0.00429,30,1,0.000143,0.000637231,0
2717,0.231370016,32,1,0.007230313,0.032219416,0
2718,0.009839999,13,1,0.000756923,0.003372968,0
2719,0,5,1,0,0,0
2720,0.0002,64,1,3.13E-06,1.39255E-05,0
2721,0,8,1,0,0,0
2722,0.061300008,22,1,0.002786364,0.012416478,0
2723,0,9,1,0,0,0
2724,0.055000008,18,1,0.003055556,0.01361604,0
2725,0.009350002,154,1,6.07E-05,0.000270553,0
2726,0,21,1,0,0,0
2727,0.045190002,22,1,0.002054091,0.009153354,0
2728,0.002139999,77,1,2.78E-05,0.000123846,0
2729,0.0002,29,1,6.90E-06,3.07321E-05,0
2730,0,29,1,0,0,0
2731,0,21,1,0,0,0
2732,0,21,1,0,0,0
2733,0.00076,78,1,9.74E-06,4.3419E-05,0
2734,0.0002,50,1,0.000004,1.78246E-05,0
2735,0.001849998,107,1,1.73E-05,7.70456E-05,0
2736,0.0002,46,1,4.35E-06,1.93746E-05,0
2737,0.04515,48,1,0.000940625,0.004191573,0
2738,0.00366,12,1,0.000305,0.001359128,0
2739,0.01057,16,1,0.000660625,0.002943849,0
2740,0.01895001,30,1,0.000631667,0.002814808,0
2741,0.014000012,26,1,0.000538462,0.002399472,0
2742,0.02815,25,1,0.001126,0.005017634,0
2743,0.000530001,23,1,2.30E-05,0.000102685,0
2744,0.0303,25,1,0.001212,0.005400863,0
2745,0.031150008,72,1,0.000432639,0.001927908,0
2746,0.06297005,286,1,0.000220175,0.000981135,0
2747,0.175819996,22,1,0.007991818,0.035612802,0
2748,0.22533,42,1,0.005365,0.023907287,0
2749,0.135910008,24,1,0.005662917,0.025234852,0
2750,0.501179998,22,1,0.022780909,0.101515325,0
2751,0.001310002,46,1,2.85E-05,0.000126904,0
2752,0.000740002,46,1,1.61E-05,7.16862E-05,0
2753,0.045309998,17,1,0.002665294,0.011876971,0
2754,0.214030005,21,1,0.010191905,0.045416737,0
2755,0.26476002,42,1,0.00630381,0.028090772,0
2756,0.312010002,18,1,0.017333889,0.077242544,0
2757,0.315180018,57,1,0.005529474,0.024640209,0
2758,0.316249988,29,1,0.010905172,0.048595167,0
2759,0.234889976,62,1,0.003788548,0.016882368,0
2760,0.045739996,17,1,0.002690588,0.011989685,0
2761,0.039469992,19,1,0.002077368,0.00925708,0
2762,0.0002,50,1,0.000004,1.78246E-05,0
2763,0.00042,60,1,0.000007,3.11931E-05,0
2764,0.0002,67,1,2.99E-06,1.33019E-05,0
2765,0,50,1,0,0,0
2766,0.043940014,118,1,0.000372373,0.001659353,0
2767,0,22,1,0,0,0
2768,0.0002,42,1,4.76E-06,2.12198E-05,0
2769,0.000200001,118,1,1.69E-06,7.55283E-06,0
2770,0,39,1,0,0,0
2771,0,157,1,0,0,0
2772,0,17,1,0,0,0
2773,0.024760074,151,1,0.000163974,0.000730694,0
2774,0,46,1,0,0,0
2775,0.0002,96,1,2.08E-06,9.28365E-06,0
2776,0,9,1,0,0,0
2777,0.002250006,22,1,0.000102273,0.000455745,0
2778,0.045709992,18,1,0.002539444,0.011316163,0
2779,0.0002,153,1,1.31E-06,5.82504E-06,0
2780,0,21,1,0,0,0
2781,0.021080004,66,1,0.000319394,0.00142327,0
2782,0.05997999,21,1,0.00285619,0.012727633,0
2783,0.021499984,176,1,0.000122159,0.00054436,0
2784,0.041059991,23,1,0.001785217,0.007955209,0
2785,0.01760004,90,1,0.000195556,0.000871428,0
2786,0.002340008,22,1,0.000106364,0.000473975,0
2787,0.049820003,83,1,0.000600241,0.002674769,0
2788,0.037140015,31,1,0.001198065,0.005338767,0
2789,0.000430001,22,1,1.95E-05,8.70978E-05,0
2790,0.001990004,89,1,2.24E-05,9.96379E-05,0
2791,0.009799999,31,1,0.000316129,0.001408721,0
2792,0.00031,126,1,2.46E-06,1.09636E-05,0
2793,0,23,1,0,0,0
2794,0.0002,115,1,1.74E-06,7.74984E-06,0
2795,0.042449997,29,1,0.001463793,0.006522893,0
2796,0.05832,15,1,0.003888,0.017325541,0
2797,0.125629987,79,1,0.001590253,0.007086418,0
2798,0.202879998,29,1,0.006995862,0.031174665,0
2799,0.149379997,83,1,0.001799759,0.00802001,0
2800,0.428709988,28,1,0.015311071,0.068228548,0
2801,0.085550016,96,1,0.000891146,0.003971087,0
2802,0.00612,36,1,0.00017,0.000757547,0
2803,0.008909985,35,1,0.000254571,0.001134409,0
2804,0.484310001,21,1,0.023062381,0.102769609,0
2805,0.07104999,23,1,0.00308913,0.013765651,0
2806,0.109150011,157,1,0.000695223,0.003098023,0
2807,0.16308997,158,1,0.001032215,0.004599713,0
2808,0.55768,20,1,0.027884,0.124255504,0
2809,0.103129992,18,1,0.005729444,0.025531306,0
2810,0.05465999,77,1,0.00070987,0.003163293,0
2811,0.012890005,23,1,0.000560435,0.002497387,0
2812,0.000650001,22,1,2.95E-05,0.000131659,0
2813,0.325070004,21,1,0.015479524,0.068979201,0
2814,0.09221004,90,1,0.001024556,0.004565583,0
2815,0.297400008,24,1,0.012391667,0.055219223,0
2816,0.040909995,15,1,0.002727333,0.012153426,0
2817,0.12618,24,1,0.0052575,0.02342825,0
2818,0.065529994,83,1,0.000789518,0.003518217,0
2819,0.30405001,22,1,0.013820455,0.061586128,0
2820,0.37158,20,1,0.018579,0.082790955,0
2821,0.210330029,91,1,0.002311319,0.010299602,0
2822,0.68742999,30,1,0.022914333,0.102109883,0
2823,0.378969948,126,1,0.003007698,0.013402777,0
2824,0.191060014,134,1,0.001425821,0.006353683,0
2825,0.063719997,33,1,0.001930909,0.008604435,0
2826,0.009479988,28,1,0.000338571,0.001508726,0
2827,0.072620002,29,1,0.002504138,0.011158834,0
2828,0.016449991,19,1,0.000865789,0.003858092,0
2829,0.000560002,43,1,1.30E-05,5.80339E-05,0
2830,0.066900006,27,1,0.002477778,0.01104137,0
2831,0.019479971,59,1,0.000330169,0.001471285,0
2832,0.336320012,28,1,0.012011429,0.053524823,0
2833,0.029909963,83,1,0.000360361,0.001605825,0
2834,0.144500027,97,1,0.001489691,0.006638298,0
2835,0.099849996,36,1,0.002773611,0.012359648,0
2836,0.142360006,34,1,0.004187059,0.018658196,0
2837,0.119550018,102,1,0.001172059,0.00522288,0
2838,0.086619998,34,1,0.002547647,0.011352717,0
2839,0.054519984,36,1,0.001514444,0.006748601,0
2840,0,33,1,0,0,0
2841,0,35,1,0,0,0
2842,0.073320035,103,1,0.000711845,0.003172094,0
2843,0.02337997,103,1,0.00022699,0.001011503,0
2844,0.00099,35,1,2.83E-05,0.000126046,0
2845,0,35,1,0,0,0
2846,0.07448,70,1,0.001064,0.004741352,0
2847,0.04921,19,1,0.00259,0.011541449,0
2848,0,4,1,0,0,0
2849,0,70,1,0,0,0
2850,0.066670006,26,1,0.002564231,0.011426618,0
2851,0,23,1,0,0,0
2852,0,23,1,0,0,0
2853,0.013350012,26,1,0.000513462,0.002288068,0
2854,0.041200008,24,1,0.001716667,0.007649739,0
2855,0.0002,32,1,6.25E-06,2.7851E-05,0
2856,0,24,1,0,0,0
2857,0.0002,90,1,2.22E-06,9.90256E-06,0
2858,0.01603,25,1,0.0006412,0.002857288,0
2859,0,37,1,0,0,0
2860,0.001009999,35,1,2.89E-05,0.000128592,0
2861,0,31,1,0,0,0
2862,0,32,1,0,0,0
2863,0,35,1,0,0,0
2864,0,23,1,0,0,0
2865,0.009670005,23,1,0.000420435,0.001873525,0
2866,0.00133,71,1,1.87E-05,8.34745E-05,0
2867,0.150890004,36,1,0.004191389,0.018677491,0
2868,0,23,1,0,0,0
2869,0.0002,24,1,8.33E-06,3.71346E-05,0
2870,0.285859989,29,1,0.009857241,0.043925421,0
2871,0.074940012,28,1,0.002676429,0.01192659,0
2872,0.15778,98,1,0.00161,0.007174414,0
2873,0.277969988,29,1,0.009585172,0.042713039,0
2874,0.132550011,99,1,0.001338889,0.005966301,0
2875,0.152130006,14,1,0.010866429,0.048422522,0
2876,0.301749988,29,1,0.010405172,0.046367088,0
2877,0.096019993,101,1,0.000950693,0.004236438,0
2878,0.062839995,97,1,0.000647835,0.002886855,0
2879,0.428269991,31,1,0.013815161,0.061562537,0
2880,0.049409957,97,1,0.000509381,0.002269882,0
2881,0.0002,152,1,1.32E-06,5.86337E-06,0
2882,0.013530006,18,1,0.000751667,0.003349547,0
2883,0,21,1,0,0,0
2884,0.004580001,9,1,0.000508889,0.00226769,0
2885,0.00024,56,1,4.29E-06,1.90978E-05,0
2886,0.0002,30,1,6.67E-06,2.97077E-05,0
2887,0,30,1,0,0,0
2888,0.0002,77,1,2.60E-06,1.15744E-05,0
2889,0,29,1,0,0,0
2890,0,29,1,0,0,0
2891,0.013850004,21,1,0.000659524,0.002938943,0
2892,0,21,1,0,0,0
2893,0.002280002,156,1,1.46E-05,6.51285E-05,0
2894,0.00031,21,1,1.48E-05,6.57814E-05,0
2895,0.001750005,95,1,1.84E-05,8.20873E-05,0
2896,0.002040002,31,1,6.58E-05,0.000293244,0
2897,0.00068,32,1,2.13E-05,9.46934E-05,0
2898,0.28596,40,1,0.007149,0.031857072,0
2899,0.039819976,56,1,0.000711071,0.003168645,0
2900,0.0002,29,1,6.90E-06,3.07321E-05,0
2901,0.020439999,27,1,0.000757037,0.003373476,0
2902,0.250440008,56,1,0.004472143,0.019928575,0
2903,0.0002,27,1,7.41E-06,3.30086E-05,0
2904,0.033409989,27,1,0.001237407,0.005514081,0
2905,0.063719975,55,1,0.001158545,0.005162659,0
2906,0.000620001,27,1,2.30E-05,0.000102327,0
2907,0.062420004,27,1,0.002311852,0.010301977,0
2908,0.2324,56,1,0.00415,0.018493055,0
2909,0.002789991,27,1,0.000103333,0.000460468,0
2910,0.036900009,27,1,0.001366667,0.006090084,0
2911,0.058989975,55,1,0.001072545,0.00477943,0
2912,0.001469999,27,1,5.44E-05,0.000242613,0
2913,0.044290012,26,1,0.001703462,0.007590895,0
2914,0.00232001,22,1,0.000105455,0.000469924,0
2915,0,67,1,0,0,0
2916,0.00025,63,1,3.97E-06,1.76831E-05,0
2917,0,86,1,0,0,0
2918,0.054480006,21,1,0.002594286,0.011560548,0
2919,0.005289997,83,1,6.37E-05,0.000284013,0
